name,category,phone,addr_housenumber,addr_street,addr_city,addr_postcode,lat,lon,osm_type,osm_id,osm_link,maps_link
Interior Works Inc,shop:kitchen,,,,,,43.352373,-79.797647,node,4486121700,https://www.openstreetmap.org/node/4486121700,"https://www.google.com/maps/search/?api=1&query=43.3523734,-79.7976467"
Kitchen And Bath Wholesaler,shop:kitchen,,,,,,43.691766,-79.704334,node,9777667519,https://www.openstreetmap.org/node/9777667519,"https://www.google.com/maps/search/?api=1&query=43.6917657,-79.704334"
Maxime Kitchens,shop:kitchen,,2376,Parkhaven Boulevard,Oakville,L6H 0E7,43.479874,-79.718829,node,10007447754,https://www.openstreetmap.org/node/10007447754,"https://www.google.com/maps/search/?api=1&query=43.4798741,-79.7188294"
Right Choice Kitchen & Bath,shop:kitchen,,5602,Tenth Line West,,,43.558734,-79.744024,node,3758234921,https://www.openstreetmap.org/node/3758234921,"https://www.google.com/maps/search/?api=1&query=43.5587336,-79.744024"
Just Like Home Coin Laundry,shop:laundry,,,,,,43.704561,-79.725872,node,10822992499,https://www.openstreetmap.org/node/10822992499,"https://www.google.com/maps/search/?api=1&query=43.7045615,-79.7258722"
Just Like Home Coin Laundry & Dry Cleaning,shop:laundry,,,,,,43.589139,-79.739741,node,4016655596,https://www.openstreetmap.org/node/4016655596,"https://www.google.com/maps/search/?api=1&query=43.5891387,-79.7397409"
Mill Street Coin Laundry & Dry Cleaning,shop:laundry,,,,,,43.513150,-79.884454,node,3485495953,https://www.openstreetmap.org/node/3485495953,"https://www.google.com/maps/search/?api=1&query=43.5131496,-79.8844542"
The Laundry Factory,shop:laundry,,,,,,43.525587,-79.870186,node,10934592498,https://www.openstreetmap.org/node/10934592498,"https://www.google.com/maps/search/?api=1&query=43.525587,-79.8701859"
Wash Depot,shop:laundry,,,,,,43.726101,-79.714870,node,6547884393,https://www.openstreetmap.org/node/6547884393,"https://www.google.com/maps/search/?api=1&query=43.7261014,-79.7148697"
Eagle Lighting,shop:lighting,,,,,,43.716102,-79.720902,node,6659697170,https://www.openstreetmap.org/node/6659697170,"https://www.google.com/maps/search/?api=1&query=43.7161018,-79.7209022"
Locksmiths & Safemen,shop:locksmith,,,,,,43.684015,-79.761675,node,12569743408,https://www.openstreetmap.org/node/12569743408,"https://www.google.com/maps/search/?api=1&query=43.6840154,-79.7616754"
Lotto Centre,shop:lottery,,,,,,43.558343,-79.711975,node,12960056396,https://www.openstreetmap.org/node/12960056396,"https://www.google.com/maps/search/?api=1&query=43.5583432,-79.7119747"
A & Z Wellness Studio,shop:massage,+1-905-616-5003,530,Postridge Drive,,,43.490113,-79.715355,node,3410756078,https://www.openstreetmap.org/node/3410756078,"https://www.google.com/maps/search/?api=1&query=43.490113,-79.7153548"
Abbeywood1 Spa,shop:massage,,,,,,43.426657,-79.726720,node,13391197252,https://www.openstreetmap.org/node/13391197252,"https://www.google.com/maps/search/?api=1&query=43.4266566,-79.7267202"
Ancient Way Massage Therapy,shop:massage,,,,,,43.649271,-79.925611,node,10981531103,https://www.openstreetmap.org/node/10981531103,"https://www.google.com/maps/search/?api=1&query=43.6492706,-79.925611"
Elite Massage,shop:massage,,,,,,43.316089,-79.840054,node,8502111829,https://www.openstreetmap.org/node/8502111829,"https://www.google.com/maps/search/?api=1&query=43.3160886,-79.8400542"
Kaizen,shop:massage,,,,,,43.583617,-79.761782,node,8968933651,https://www.openstreetmap.org/node/8968933651,"https://www.google.com/maps/search/?api=1&query=43.5836167,-79.7617825"
Limnos Wellness Spa,shop:massage,,,,,,43.360206,-79.780528,node,5756705221,https://www.openstreetmap.org/node/5756705221,"https://www.google.com/maps/search/?api=1&query=43.3602056,-79.7805282"
Foot + Fitness,shop:medical_supply,,,,,,43.395308,-79.710294,node,9813540054,https://www.openstreetmap.org/node/9813540054,"https://www.google.com/maps/search/?api=1&query=43.3953083,-79.7102939"
Health First Homecare Medical Supplies,shop:medical_supply,,,,,,43.667027,-79.738274,node,6566641246,https://www.openstreetmap.org/node/6566641246,"https://www.google.com/maps/search/?api=1&query=43.6670272,-79.738274"
Rite Gait Orthotics,shop:medical_supply,,,,,,43.514071,-79.882926,node,2216961926,https://www.openstreetmap.org/node/2216961926,"https://www.google.com/maps/search/?api=1&query=43.514071,-79.8829258"
Steetsville Orthopaedic Shows & Medical Supplies Inc,shop:medical_supply,+1-905-369-0582,,,,,43.582173,-79.714614,node,3455030548,https://www.openstreetmap.org/node/3455030548,"https://www.google.com/maps/search/?api=1&query=43.5821729,-79.714614"
Cellen Trick,shop:mobile_phone_accessories,,,,,,43.666402,-79.737765,node,13859355204,https://www.openstreetmap.org/node/13859355204,"https://www.google.com/maps/search/?api=1&query=43.666402,-79.7377647"
Wireless Zone,shop:mobile_phone_accessories,,,,,,43.665292,-79.737246,node,13859313380,https://www.openstreetmap.org/node/13859313380,"https://www.google.com/maps/search/?api=1&query=43.6652923,-79.737246"
Cash 929,shop:money_lender,,,,,,43.687113,-79.807026,node,6546870691,https://www.openstreetmap.org/node/6546870691,"https://www.google.com/maps/search/?api=1&query=43.6871132,-79.8070264"
Cash Express,shop:money_lender,,,,,,43.515059,-79.881502,node,2206877097,https://www.openstreetmap.org/node/2206877097,"https://www.google.com/maps/search/?api=1&query=43.5150586,-79.8815019"
Cash Express,shop:money_lender,,,,,,43.323995,-79.830855,node,7770697121,https://www.openstreetmap.org/node/7770697121,"https://www.google.com/maps/search/?api=1&query=43.3239951,-79.8308548"
Cash Plaza,shop:money_lender,,,,,,43.727383,-79.796570,node,1870128245,https://www.openstreetmap.org/node/1870128245,"https://www.google.com/maps/search/?api=1&query=43.7273833,-79.7965701"
Cash Shop,shop:money_lender,,3480,Fairview Street,,L7N 2R5,43.357346,-79.781376,node,7061175380,https://www.openstreetmap.org/node/7061175380,"https://www.google.com/maps/search/?api=1&query=43.3573464,-79.7813765"
Debt Solutions Payday Loans,shop:money_lender,,,,,,43.694688,-79.750001,node,2215450767,https://www.openstreetmap.org/node/2215450767,"https://www.google.com/maps/search/?api=1&query=43.6946878,-79.7500013"
Lendirect Personal Loans,shop:money_lender,,,,,,43.697984,-79.746240,node,9008394842,https://www.openstreetmap.org/node/9008394842,"https://www.google.com/maps/search/?api=1&query=43.6979841,-79.7462404"
Loan4Payday,shop:money_lender,,,,,,43.695880,-79.748523,node,9008339761,https://www.openstreetmap.org/node/9008339761,"https://www.google.com/maps/search/?api=1&query=43.69588,-79.7485228"
Money Hut,shop:money_lender,,,,,,43.675914,-79.745793,node,10823000928,https://www.openstreetmap.org/node/10823000928,"https://www.google.com/maps/search/?api=1&query=43.6759138,-79.7457927"
Pay2Day,shop:money_lender,,,,,,43.521345,-79.892867,node,10934177210,https://www.openstreetmap.org/node/10934177210,"https://www.google.com/maps/search/?api=1&query=43.5213447,-79.8928672"
Payday Loans,shop:money_lender,,,,,,43.586722,-79.740837,node,4017888657,https://www.openstreetmap.org/node/4017888657,"https://www.google.com/maps/search/?api=1&query=43.5867221,-79.7408374"
Payday Shop,shop:money_lender,,,,,,43.657877,-79.725148,node,5695551669,https://www.openstreetmap.org/node/5695551669,"https://www.google.com/maps/search/?api=1&query=43.6578773,-79.7251482"
The Cash Source,shop:money_lender,,9055,Derry Road West,Milton,,43.517106,-79.850487,node,3446671823,https://www.openstreetmap.org/node/3446671823,"https://www.google.com/maps/search/?api=1&query=43.5171065,-79.8504866"
Usolve Financial,shop:money_lender,,,,,,43.702247,-79.741456,node,9008362146,https://www.openstreetmap.org/node/9008362146,"https://www.google.com/maps/search/?api=1&query=43.7022466,-79.7414563"
Usolve Financial,shop:money_lender,,,,,,43.665801,-79.732124,node,9777754043,https://www.openstreetmap.org/node/9777754043,"https://www.google.com/maps/search/?api=1&query=43.6658008,-79.7321238"
Burlington Cycle,shop:motorcycle,,,,,,43.344746,-79.813104,node,1439771452,https://www.openstreetmap.org/node/1439771452,"https://www.google.com/maps/search/?api=1&query=43.3447461,-79.8131042"
Motocicletta,shop:motorcycle,,,,,,43.404000,-79.802903,node,7779697318,https://www.openstreetmap.org/node/7779697318,"https://www.google.com/maps/search/?api=1&query=43.4040001,-79.8029032"
Main Street Music,shop:music,,,,,,43.581106,-79.712475,node,529544767,https://www.openstreetmap.org/node/529544767,"https://www.google.com/maps/search/?api=1&query=43.5811058,-79.7124753"
Sunrise Records,shop:music,,,,,,43.715472,-79.721588,node,5323098536,https://www.openstreetmap.org/node/5323098536,"https://www.google.com/maps/search/?api=1&query=43.7154723,-79.7215883"
Sunrise Records,shop:music,,5100,Erin Mills Parkway,,,43.559373,-79.712068,node,6556389813,https://www.openstreetmap.org/node/6556389813,"https://www.google.com/maps/search/?api=1&query=43.559373,-79.7120677"
The Beat Goes On,shop:music,,,,,,43.446238,-79.705056,node,2462374144,https://www.openstreetmap.org/node/2462374144,"https://www.google.com/maps/search/?api=1&query=43.446238,-79.7050564"
Excel Music,shop:musical_instrument,,,,,,43.609498,-79.700624,node,3745807650,https://www.openstreetmap.org/node/3745807650,"https://www.google.com/maps/search/?api=1&query=43.6094975,-79.7006241"
Guitar World,shop:musical_instrument,,,,,,43.488595,-79.717008,node,1210025386,https://www.openstreetmap.org/node/1210025386,"https://www.google.com/maps/search/?api=1&query=43.4885953,-79.7170077"
Long & McQuade,shop:musical_instrument,,,,,,43.357906,-79.806869,node,1866788283,https://www.openstreetmap.org/node/1866788283,"https://www.google.com/maps/search/?api=1&query=43.3579056,-79.8068689"
International News,shop:newsagent,,280,Guelph Street,,,43.648715,-79.899567,node,6533178861,https://www.openstreetmap.org/node/6533178861,"https://www.google.com/maps/search/?api=1&query=43.6487154,-79.8995666"
New York News,shop:newsagent,,,,,,43.347653,-79.794241,node,6629362797,https://www.openstreetmap.org/node/6629362797,"https://www.google.com/maps/search/?api=1&query=43.347653,-79.7942406"
Kahma Supplements,shop:nutrition_supplements,,,,,,43.664213,-79.731635,node,13093236210,https://www.openstreetmap.org/node/13093236210,"https://www.google.com/maps/search/?api=1&query=43.6642133,-79.7316355"
SAF Medical Centre,shop:nutrition_supplements,,,,,,43.715406,-79.720969,node,6659692327,https://www.openstreetmap.org/node/6659692327,"https://www.google.com/maps/search/?api=1&query=43.7154055,-79.7209692"
The Vitamin Store,shop:nutrition_supplements,,,,,,43.339555,-79.784769,node,7061242991,https://www.openstreetmap.org/node/7061242991,"https://www.google.com/maps/search/?api=1&query=43.3395547,-79.7847693"
Mountain Warehouse,shop:outdoor,,,,,,43.327055,-79.821032,node,6632427688,https://www.openstreetmap.org/node/6632427688,"https://www.google.com/maps/search/?api=1&query=43.3270547,-79.8210317"
Mountain Warehouse,shop:outdoor,,,,,,43.575948,-79.828185,node,6655491681,https://www.openstreetmap.org/node/6655491681,"https://www.google.com/maps/search/?api=1&query=43.5759477,-79.8281847"
Bergsma Paint & Wallpaper,shop:paint,,280,Guelph Street,,,43.648820,-79.898628,node,6533178868,https://www.openstreetmap.org/node/6533178868,"https://www.google.com/maps/search/?api=1&query=43.64882,-79.8986284"
Spectrum Paint,shop:paint,,,,,,43.691881,-79.704190,node,9777667522,https://www.openstreetmap.org/node/9777667522,"https://www.google.com/maps/search/?api=1&query=43.6918808,-79.7041896"
Standard Paint and Wallpaper,shop:paint,,2279,Fairview Street,Burlington,L7R 2E3,43.342919,-79.803632,node,6287442113,https://www.openstreetmap.org/node/6287442113,"https://www.google.com/maps/search/?api=1&query=43.3429193,-79.8036321"
Trendos Interiors,shop:paint,,,,,,43.650638,-79.927379,node,10981528811,https://www.openstreetmap.org/node/10981528811,"https://www.google.com/maps/search/?api=1&query=43.6506378,-79.9273792"
Milton Balloons & Party Plus,shop:party,+1-289-878-4441,1268,Main Street East,Milton,,43.534160,-79.860123,node,3348659230,https://www.openstreetmap.org/node/3348659230,"https://www.google.com/maps/search/?api=1&query=43.5341605,-79.8601233"
Party City,shop:party,,1215,Maple Avenue,Milton,,43.539311,-79.866872,node,2258380879,https://www.openstreetmap.org/node/2258380879,"https://www.google.com/maps/search/?api=1&query=43.5393111,-79.8668715"
Party City,shop:party,,,,,,43.354176,-79.787034,node,7061164028,https://www.openstreetmap.org/node/7061164028,"https://www.google.com/maps/search/?api=1&query=43.3541764,-79.7870338"
Spirit Halloween,shop:party,,,,,,43.715985,-79.724432,node,12329116257,https://www.openstreetmap.org/node/12329116257,"https://www.google.com/maps/search/?api=1&query=43.7159853,-79.7244319"
Mrs. Fields,shop:pastry,,5100,Erin Mills Parkway,,,43.558285,-79.711789,node,6557896309,https://www.openstreetmap.org/node/6557896309,"https://www.google.com/maps/search/?api=1&query=43.5582852,-79.711789"
Mrs. Fields,shop:pastry,,,,,,43.715274,-79.721612,node,6661106802,https://www.openstreetmap.org/node/6661106802,"https://www.google.com/maps/search/?api=1&query=43.7152743,-79.7216123"
Nothing Bundt Cakes,shop:pastry,+1-289-245-1211,3350,Fairview Street,Burlington,L7N 3L5,43.354377,-79.784421,node,5369545430,https://www.openstreetmap.org/node/5369545430,"https://www.google.com/maps/search/?api=1&query=43.3543766,-79.7844207"
That Pie Place,shop:pastry,,4155,Fairview Street,Burlington,L7L 2A4,43.364734,-79.775707,node,7243674296,https://www.openstreetmap.org/node/7243674296,"https://www.google.com/maps/search/?api=1&query=43.3647341,-79.7757068"
Buy n Sell City,shop:pawnbroker,+1-905-633-9533,,,,,43.331040,-79.819714,node,3364109894,https://www.openstreetmap.org/node/3364109894,"https://www.google.com/maps/search/?api=1&query=43.3310396,-79.8197142"
Pawn Kings,shop:pawnbroker,,,,,,43.686756,-79.761312,node,9008406125,https://www.openstreetmap.org/node/9008406125,"https://www.google.com/maps/search/?api=1&query=43.686756,-79.7613116"
Aura Fragrences,shop:perfumery,,,,,,43.666633,-79.738507,node,6566641254,https://www.openstreetmap.org/node/6566641254,"https://www.google.com/maps/search/?api=1&query=43.6666328,-79.7385075"
ID Perfumes,shop:perfumery,,,,,,43.666275,-79.738935,node,6566785625,https://www.openstreetmap.org/node/6566785625,"https://www.google.com/maps/search/?api=1&query=43.6662753,-79.7389353"
Perfume Express,shop:perfumery,,,,,,43.665195,-79.737071,node,13859313381,https://www.openstreetmap.org/node/13859313381,"https://www.google.com/maps/search/?api=1&query=43.665195,-79.7370711"
Perfume Shop,shop:perfumery,,5100,Erin Mills Parkway,,,43.558574,-79.711699,node,6556403976,https://www.openstreetmap.org/node/6556403976,"https://www.google.com/maps/search/?api=1&query=43.5585742,-79.7116987"
Perfume Warehouse,shop:perfumery,,,,,,43.715346,-79.721133,node,6659686726,https://www.openstreetmap.org/node/6659686726,"https://www.google.com/maps/search/?api=1&query=43.7153463,-79.7211335"
Perfumes 4U,shop:perfumery,,,,,,43.575682,-79.829628,node,6655571881,https://www.openstreetmap.org/node/6655571881,"https://www.google.com/maps/search/?api=1&query=43.5756822,-79.8296283"
Back to the Bone,shop:pet,,,,,,43.488712,-79.717157,node,12893754755,https://www.openstreetmap.org/node/12893754755,"https://www.google.com/maps/search/?api=1&query=43.4887124,-79.7171573"
Bark & Fitz,shop:pet,,,,,,43.497693,-79.706417,node,4870843994,https://www.openstreetmap.org/node/4870843994,"https://www.google.com/maps/search/?api=1&query=43.497693,-79.7064174"
Bark Avenue Spaw,shop:pet,,,,,,43.705085,-79.835215,node,3475165047,https://www.openstreetmap.org/node/3475165047,"https://www.google.com/maps/search/?api=1&query=43.7050847,-79.8352151"
Canadian Pet Connection,shop:pet,,,,,,43.437179,-79.740645,node,1960821073,https://www.openstreetmap.org/node/1960821073,"https://www.google.com/maps/search/?api=1&query=43.4371792,-79.7406455"
Carlisie Pet Foods,shop:pet,,,,,,43.393880,-79.979583,node,13480961554,https://www.openstreetmap.org/node/13480961554,"https://www.google.com/maps/search/?api=1&query=43.3938802,-79.9795834"
Close Bark & Fitz North Burlington,shop:pet,,2500,Appleby Line,Burlington,L7L 0A2,43.405054,-79.807681,node,7460862841,https://www.openstreetmap.org/node/7460862841,"https://www.google.com/maps/search/?api=1&query=43.4050542,-79.8076813"
Furs on Us Grooming Salon,shop:pet,+1-905-846-0505,,,,,43.709950,-79.811058,node,2498602796,https://www.openstreetmap.org/node/2498602796,"https://www.google.com/maps/search/?api=1&query=43.7099503,-79.811058"
Oliver Pets & Co,shop:pet,,,,,,43.449719,-79.702636,node,1862505924,https://www.openstreetmap.org/node/1862505924,"https://www.google.com/maps/search/?api=1&query=43.4497186,-79.7026363"
Pet Max,shop:pet,,,,,,43.373462,-79.810008,node,7061051896,https://www.openstreetmap.org/node/7061051896,"https://www.google.com/maps/search/?api=1&query=43.3734616,-79.8100081"
Planted Aquaria,shop:pet,,,,,,43.396780,-79.708878,node,9813319550,https://www.openstreetmap.org/node/9813319550,"https://www.google.com/maps/search/?api=1&query=43.39678,-79.7088783"
